# Server version 0.08 running on jdery-S400CA:8123
# Game ID: 18
# Board class: halma.CCBoard
# Timeout: 300000
# Date: Fri Mar 21 21:56:48 EDT 2014
# Player 1: Player-0, '260430688', running on localhost
# Player 2: Player-1, 'random', running on localhost
# Player 3: Player-2, 'random', running on localhost
# Player 4: Player-3, 'random', running on localhost
START Player-0 260430688
0 (14,14) (15,13)
1 (11,1) (10,0)
2 (0,14) (1,14)
3 (14,15) (13,14)
0 (15,13) (14,14)
1 (9,2) (9,1)
2 (4,14) (2,14)
2 (2,14) (4,14)
2 null null
3 (11,10) (11,9)
0 (14,14) (15,13)
1 (12,3) (14,3)
1 (14,3) (14,5)
1 null null
2 (4,14) (2,14)
2 null null
3 (13,14) (11,12)
3 (11,12) (13,14)
3 (13,14) (11,14)
3 (11,14) (13,14)
3 (13,14) (15,12)
3 (15,12) (13,14)
3 null null
0 (15,13) (14,14)
1 (9,1) (9,2)
2 (0,15) (2,13)
2 (2,13) (0,11)
2 null null
3 (11,9) (12,9)
0 (14,14) (15,13)
1 (14,5) (15,5)
2 (3,14) (2,13)
3 (11,13) (12,12)
0 (15,13) (14,14)
1 (15,1) (15,2)
2 (5,14) (6,14)
3 (13,10) (12,11)
0 (14,14) (15,13)
1 (12,5) (12,4)
2 (1,14) (0,14)
3 (11,15) (13,15)
3 (13,15) (11,13)
3 (11,13) (13,13)
3 (13,13) (11,11)
3 null null
0 (15,13) (14,14)
1 (15,0) (14,1)
2 (0,13) (1,13)
3 (11,11) (10,12)
0 (14,14) (15,13)
1 (14,4) (13,4)
2 (6,14) (5,13)
3 (12,11) (12,10)
0 (15,13) (14,14)
1 (12,4) (13,5)
2 (1,15) (1,14)
3 (10,12) (9,12)
0 (14,14) (15,13)
1 (14,1) (14,2)
2 (1,14) (3,12)
2 null null
3 (9,12) (9,11)
0 (15,13) (14,14)
1 (13,5) (13,6)
2 (2,12) (4,14)
2 null null
3 (13,11) (14,11)
0 (14,14) (15,13)
1 (13,3) (12,2)
2 (1,13) (0,13)
3 (12,14) (11,14)
0 (15,13) (14,14)
1 (9,2) (8,1)
2 (1,12) (2,12)
3 (13,14) (13,15)
0 (14,14) (15,13)
1 (13,6) (12,5)
2 (2,14) (3,14)
3 (9,11) (8,12)
0 (15,13) (14,14)
1 (12,2) (11,3)
2 (2,15) (2,14)
3 (12,9) (12,11)
3 (12,11) (12,9)
3 null null
0 (14,14) (15,13)
1 (12,5) (11,5)
2 (3,12) (1,14)
2 null null
3 (14,11) (13,10)
0 (15,13) (14,14)
1 (15,3) (15,1)
1 (15,1) (13,3)
1 (13,3) (13,5)
1 (13,5) (13,3)
1 null null
2 (0,14) (1,15)
3 (12,9) (13,9)
0 (14,14) (15,13)
1 (14,2) (14,1)
2 (3,14) (5,14)
2 null null
3 (12,13) (13,14)
0 (15,13) (14,14)
1 (11,3) (12,4)
2 (5,14) (6,14)
3 (11,14) (10,13)
0 (14,14) (15,13)
1 (13,3) (14,4)
2 (1,15) (2,15)
3 (10,13) (9,14)
0 (15,13) (14,14)
1 (11,5) (10,6)
2 (2,15) (4,15)
2 null null
3 (13,9) (14,10)
0 (14,14) (15,13)
1 (12,1) (12,2)
2 (6,14) (5,15)
3 (13,10) (14,11)
0 (15,13) (14,14)
1 (15,5) (15,6)
2 (0,11) (0,12)
3 (9,14) (8,13)
0 (14,14) (15,13)
1 (14,1) (15,1)
2 (3,13) (3,12)
3 (14,10) (13,11)
0 (15,13) (14,14)
1 (10,6) (9,5)
2 (3,12) (3,13)
3 (13,12) (14,12)
0 (14,14) (15,13)
1 (10,0) (11,1)
2 (2,14) (2,15)
3 (8,12) (9,12)
0 (15,13) (14,14)
1 (9,5) (8,4)
2 (4,15) (5,14)
3 (13,14) (13,13)
0 (14,14) (15,13)
1 (12,4) (12,3)
2 (5,14) (3,14)
2 (3,14) (5,14)
2 (5,14) (3,14)
2 (3,14) (1,12)
2 (1,12) (3,14)
2 (3,14) (5,14)
2 null null
3 (15,14) (13,12)
3 (13,12) (13,10)
3 (13,10) (13,12)
3 (13,12) (15,10)
3 (15,10) (13,12)
3 null null
0 (15,13) (14,14)
1 (12,3) (13,3)
2 (3,13) (2,14)
3 (13,15) (15,13)
3 null null
0 (14,14) (15,14)
1 (13,3) (14,2)
2 (2,15) (4,15)
2 null null
3 (15,13) (14,14)
0 (15,14) (15,13)
1 (15,6) (14,6)
2 (2,13) (1,13)
3 (12,12) (11,11)
0 (15,13) (13,15)
